Region,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
West,79.99,CA-2017-159688,12/5/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,0,5-7-2017,108.7864
West,7935.872,CA-2014-134313,7/11/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,396.7936,11-1-2014,8183.868
West,794.5,CA-2014-126361,9/8/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",0,8-4-2014,802.445
West,794.5,CA-2017-161578,12/21/2017,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",0,16-12-2017,802.445
West,7954.56,CA-2014-154893,12/27/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,265.152,21-12-2014,8103.708
West,7954.56,CA-2016-149279,4/28/2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,265.152,24-4-2016,8103.708
West,7969.752,CA-2016-133935,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",177.1056,18-9-2016,7870.1301
West,799.056,CA-2015-127754,7/31/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,53.2704,26-7-2015,812.3736
West,799.056,CA-2016-107146,6/19/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",53.2704,17-6-2016,785.7384
West,799.2,CA-2017-108574,11/10/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",15.984,10-7-2017,826.173
West,799.8,US-2017-155999,8/13/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,31.992,8-7-2017,817.7955
West,799.84,CA-2015-133452,4/19/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,0,13-4-2015,869.826
West,799.84,CA-2017-105410,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,0,19-3-2017,885.8228
West,8.04,CA-2014-168592,9/14/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,0,9-8-2014,10.0098
West,8.04,CA-2016-145583,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,0,13-10-2016,10.0098
West,8.16,CA-2016-106656,9/26/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0,23-9-2016,10.0776
West,8.32,CA-2015-121188,4/9/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,0,28-8-2015,10.0672
West,8.4,CA-2016-135776,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",0,23-12-2016,9.576
West,8.544,CA-2014-159814,6/28/2014,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,0.8544,24-6-2014,9.5052
West,8.559,US-2017-117331,10/28/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',5.9913,21-10-2017,1.9971
West,8.57,CA-2017-139304,2/2/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,0,29-1-2017,10.7982
West,8.62,CA-2017-103380,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",0,21-11-2017,10.8612
West,8.67,US-2016-123610,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,0,5-12-2016,11.0109
West,8.72,CA-2016-151372,6/9/2016,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,0,9-5-2016,10.5076
West,8.73,CA-2017-100013,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,0,11-6-2017,11.6982
West,8.784,CA-2017-132738,7/8/2017,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",1.7568,8-4-2017,11.9682
West,8.896,CA-2017-121048,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.8896,14-7-2017,10.3416
West,80.064,CA-2017-116680,6/9/2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.6688,9-4-2017,84.4008
West,80.064,CA-2017-118017,6/12/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,OFF-AR-10003856,Office Supplies,Art,Newell 344,2.6688,12-3-2017,81.0648
West,80.55,CA-2016-169663,3/13/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,0,3-10-2016,85.6515
West,80.96,CA-2014-143637,3/29/2014,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0,24-3-2014,95.5328
West,80.98,CA-2014-114510,3/19/2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,14-3-2014,84.2192
West,80.98,CA-2015-130456,8/26/2015,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,21-8-2015,84.2192
West,803.088,CA-2017-129378,2/10/2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,12.3552,10-1-2017,823.9374
West,806.112,CA-2016-149762,7/12/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,53.7408,12-3-2016,812.8296
West,806.272,CA-2015-122826,6/25/2015,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,40.3136,23-6-2015,828.9484
West,8066.952,CA-2017-102407,12/13/2017,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,179.2656,12-9-2017,8089.3602
West,808.96,CA-2017-146626,5/1/2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,0,29-12-2017,846.3744
West,8092.224,CA-2015-113404,7/16/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,269.7408,16-7-2015,7873.0596
West,8099.19,CA-2015-109638,12/22/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,0,15-12-2015,8477.1522
West,81.08,CA-2014-141110,1/12/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,0,26-11-2014,92.4312
West,81.36,CA-2014-158225,9/28/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,0,22-9-2014,81.7668
West,81.36,CA-2017-105487,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,0,10-8-2017,81.7668
West,81.472,CA-2017-105130,11/25/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,8.1472,21-11-2017,96.2388
West,81.54,US-2017-103226,9/28/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0,22-9-2017,93.771
West,81.664,CA-2016-116911,9/20/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4.0832,15-9-2016,88.2992
West,810,CA-2015-160171,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0,19-10-2015,907.2
West,812.16,CA-2014-166954,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,0,25-4-2014,890.6688
West,814.32,CA-2015-118871,9/12/2015,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0,12-4-2015,936.468
West,814.32,CA-2015-135580,3/1/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0,30-12-2015,936.468
West,8176.896,CA-2017-113530,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",136.2816,19-5-2017,8219.484
West,818.208,CA-2015-143364,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,54.5472,14-7-2015,753.4332
West,818.688,CA-2017-118017,6/12/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,20.4672,12-3-2017,832.7592
West,8191.488,US-2014-119137,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,204.7872,23-7-2014,8370.6768
West,82,CA-2014-126361,9/8/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,OFF-AR-10000896,Office Supplies,Art,Newell 329,0,8-4-2014,86.264
West,82,CA-2015-134117,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",0,17-12-2015,89.052
West,82,CA-2017-143343,6/13/2017,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,OFF-AR-10002375,Office Supplies,Art,Newell 351,0,6-10-2017,86.756
West,82.6,CA-2014-158064,4/25/2014,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,3.304,21-4-2014,88.1755
West,82.6,US-2015-159499,11/23/2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,OFF-LA-10003121,Office Supplies,Labels,Avery 506,3.304,21-11-2015,87.969
West,82.656,CA-2014-111451,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",5.5104,26-12-2014,91.9548
West,82.816,CA-2016-128811,9/16/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,4.1408,9-12-2016,90.58
West,82.944,CA-2016-143476,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,4.1472,9-11-2016,90.2016
West,82.944,CA-2017-134845,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,4.1472,17-4-2017,90.2016
West,82.944,US-2016-156986,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,4.1472,20-3-2016,90.2016
West,8203.5,CA-2015-160171,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0,19-10-2015,8662.896
West,8203.5,CA-2017-107517,9/2/2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0,2-5-2017,8662.896
West,822.416,CA-2015-168207,6/11/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,23.4976,11-2-2015,863.5368
West,822.416,CA-2017-107125,2/12/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,23.4976,27-11-2017,863.5368
West,823.68,CA-2017-108070,4/20/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",0,16-4-2017,825.7392
West,8249.75,CA-2016-153598,6/12/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,0,12-3-2016,8909.73
West,8249.75,US-2017-167318,1/8/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,0,26-7-2017,8909.73
West,8261.3115,CA-2017-112753,6/23/2017,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",137.688525,18-6-2017,8336.9052
West,83.088,CA-2015-104346,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,5.5392,12-11-2015,92.7816
West,83.136,CA-2016-137204,5/5/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",8.3136,28-4-2016,85.734
West,83.376,CA-2016-157742,12/31/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",5.5584,29-12-2016,93.798
West,83.6,CA-2017-118017,6/12/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",3.344,12-3-2017,86.944
West,83.712,US-2017-146416,10/22/2017,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,4.1856,20-10-2017,91.2984
West,83.79,CA-2017-164364,11/16/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,0,11-12-2017,91.8897
West,83.88,CA-2014-127866,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",0,20-7-2014,98.9784
West,83.88,CA-2014-134726,7/11/2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",0,11-2-2014,98.9784
West,83.88,CA-2017-144750,8/21/2017,Same Day,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,16.776,21-8-2017,113.238
West,83.92,CA-2016-114860,12/28/2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,0,22-12-2016,94.8296
West,83.92,CA-2016-116722,11/16/2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,0,11-11-2016,94.8296
West,83.92,CA-2016-155187,9/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",0,24-9-2016,86.8572
West,83.92,US-2017-148054,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,0,10-6-2017,86.8572
West,830.07,CA-2017-121048,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0,14-7-2017,879.8742
