Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
Office Supplies,75.88,CA-2017-134565,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-PA-10004243,Paper,Xerox 1939,0,6-11-2017,94.0912
Office Supplies,75.88,US-2017-148054,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Paper,Computer Printout Paper with Letter-Trim Perforations,0,10-6-2017,94.0912
Office Supplies,7516.25,CA-2014-131926,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-AP-10002945,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,0,6-1-2014,8012.3225
Office Supplies,753.951,CA-2017-144498,6/5/2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10003982,Binders,Wilson Jones Century Plastic Molded Ring Binders,47.9787,5-6-2017,701.4029
Office Supplies,754,CA-2017-110443,11/25/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders,30.16,21-11-2017,810.55
Office Supplies,754.92,CA-2017-121314,9/26/2017,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,South,OFF-PA-10003395,Paper,Xerox 1941,50.328,23-9-2017,842.994
Office Supplies,754.92,CA-2017-122154,11/4/2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000994,Paper,Xerox 1915,50.328,4-9-2017,842.994
Office Supplies,755.28,CA-2017-128328,9/8/2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,Central,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC,0,8-5-2017,815.7024
Office Supplies,755.37,CA-2016-159212,5/11/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,South,OFF-EN-10002230,Envelopes,Airmail Envelopes,0,11-1-2016,873.7113
Office Supplies,755.776,CA-2016-142405,6/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,West,OFF-BI-10004728,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10.7968,6-11-2016,773.3208
Office Supplies,756,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-AP-10001394,Appliances,Harmony Air Purifier,0,13-9-2016,892.08
Office Supplies,756.56,CA-2017-133095,4/6/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10002353,Binders,GBC VeloBind Cover Sets,0,6-4-2017,810.6
Office Supplies,7579.8,CA-2016-163167,1/12/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,OFF-ST-10003805,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",0,28-11-2016,7895.625
Office Supplies,758.912,CA-2014-154165,2/24/2014,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003631,Art,Staples in misc. colors,10.8416,17-2-2014,767.7208
Office Supplies,759.744,CA-2014-127859,3/20/2014,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003641,Paper,Xerox 1909,25.3248,17-3-2014,800.8968
Office Supplies,7597.94,CA-2016-144218,4/11/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,West,OFF-ST-10002615,Storage,"Dual Level, Single-Width Filing Carts",0,31-10-2016,7880.1492
Office Supplies,7597.94,CA-2017-164112,4/7/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,East,OFF-ST-10002615,Storage,"Dual Level, Single-Width Filing Carts",0,30-6-2017,7880.1492
Office Supplies,7597.94,US-2015-116981,3/28/2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,East,OFF-ST-10002615,Storage,"Dual Level, Single-Width Filing Carts",0,26-3-2015,7880.1492
Office Supplies,76.05,CA-2016-120005,3/3/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,West,OFF-SU-10004782,Supplies,"Elite 5"" Scissors",0,3-3-2016,83.655
Office Supplies,76.05,CA-2016-165561,11/28/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,OFF-SU-10004782,Supplies,"Elite 5"" Scissors",0,24-11-2016,83.655
Office Supplies,76.16,CA-2017-108441,6/18/2017,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,OFF-PA-10000697,Paper,"TOPS Voice Message Log Book, Flash Format",0,6-12-2017,85.4896
Office Supplies,76.2,CA-2016-107328,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,West,OFF-BI-10002160,Binders,Acco Hanging Data Binders,3.048,8-8-2016,81.534
Office Supplies,76.2,CA-2017-133431,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,West,OFF-BI-10000605,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,17-12-2017,81.3435
Office Supplies,76.416,CA-2017-105991,6/5/2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",6.6864,5-5-2017,69.0928
Office Supplies,76.5,CA-2014-120432,8/26/2014,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,South,OFF-SU-10004661,Supplies,Acme Titanium Bonded Scissors,0,24-8-2014,83.13
Office Supplies,76.5,CA-2017-167976,11/14/2017,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,Central,OFF-SU-10004661,Supplies,Acme Titanium Bonded Scissors,0,11-11-2017,83.13
Office Supplies,76.544,US-2014-151015,10/20/2014,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001184,Paper,Xerox 1903,3.8272,14-10-2014,83.4808
Office Supplies,76.544,US-2016-128909,11/10/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001593,Paper,Xerox 1947,3.8272,10-9-2016,82.524
Office Supplies,76.608,CA-2014-108189,5/10/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,OFF-EN-10004846,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,2.5536,10-2-2014,81.2364
Office Supplies,76.672,CA-2017-117632,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-BI-10001900,Binders,"DXL Angle-View Binders with Locking Rings, Black",3.8336,5-12-2017,83.1412
Office Supplies,76.792,US-2014-159926,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003656,Storage,Safco Industrial Wire Shelving,15.3584,18-11-2014,60.4737
Office Supplies,760,CA-2016-144911,11/30/2016,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,Central,OFF-BI-10000977,Binders,Ibico Plastic Spiral Binding Combs,0,27-11-2016,829.92
Office Supplies,761.2,CA-2014-109043,8/17/2014,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,South,OFF-AP-10004708,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,30.448,15-8-2014,778.327
Office Supplies,763.25,CA-2017-142643,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,OFF-LA-10003510,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0,15-10-2017,833.469
Office Supplies,764,CA-2015-134943,6/12/2015,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,Central,OFF-BI-10000666,Binders,Surelock Post Binders,0,12-5-2015,840.4
Office Supplies,766.4,CA-2016-136126,5/24/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,South,OFF-PA-10004327,Paper,Xerox 1911,0,24-5-2016,858.368
Office Supplies,766.4,CA-2017-135279,11/4/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,OFF-PA-10001281,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,0,4-9-2017,858.368
Office Supplies,767.36,CA-2017-122105,6/28/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,West,OFF-AR-10004344,Art,Bulldog Vacuum Base Pencil Sharpener,0,24-6-2017,793.2584
Office Supplies,767.83,CA-2016-146374,10/12/2016,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-EN-10004483,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",0,12-5-2016,819.3843
Office Supplies,768.64,CA-2016-133319,11/9/2016,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,OFF-PA-10001815,Paper,Xerox 1885,0,9-5-2016,860.8768
Office Supplies,768.64,CA-2017-152310,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-PA-10003134,Paper,Xerox 1937,0,8-12-2017,860.8768
Office Supplies,768.64,CA-2017-155873,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001815,Paper,Xerox 1885,0,16-6-2017,860.8768
Office Supplies,769.184,CA-2017-141425,6/11/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,East,OFF-SU-10000646,Supplies,Premier Automatic Letter Opener,76.9184,11-2-2017,687.4582
Office Supplies,77.04,CA-2014-126200,8/29/2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,Central,OFF-BI-10002133,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",20.544,25-8-2014,37.236
Office Supplies,77.13,CA-2016-101630,2/23/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Supplies,Acme Office Executive Series Stainless Steel Trimmers,0,19-2-2016,83.8146
Office Supplies,77.13,CA-2017-151799,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,OFF-SU-10001664,Supplies,Acme Office Executive Series Stainless Steel Trimmers,0,14-12-2017,83.8146
Office Supplies,77.24,CA-2017-139822,9/21/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,East,OFF-ST-10000943,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,0,15-9-2017,88.0536
Office Supplies,77.58,CA-2015-165624,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,South,OFF-AP-10001492,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",0,23-8-2015,84.3036
Office Supplies,77.58,CA-2017-104619,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10001492,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",0,24-1-2017,84.3036
Office Supplies,77.616,CA-2016-141957,7/21/2016,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-BI-10001116,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7.7616,21-7-2016,69.4848
Office Supplies,77.616,US-2014-160780,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,West,OFF-BI-10001116,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7.7616,21-6-2014,69.4848
Office Supplies,77.616,US-2017-132927,12/15/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001116,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7.7616,12-9-2017,69.4848
Office Supplies,77.824,CA-2014-155852,7/3/2014,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,South,OFF-AR-10003560,Art,Zebra Zazzle Fluorescent Highlighters,3.8912,3-3-2014,81.2288
Office Supplies,77.824,CA-2014-156545,3/3/2014,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,East,OFF-AR-10003560,Art,Zebra Zazzle Fluorescent Highlighters,3.8912,27-2-2014,81.2288
Office Supplies,77.824,CA-2016-106950,6/9/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10003560,Art,Zebra Zazzle Fluorescent Highlighters,3.8912,9-2-2016,81.2288
Office Supplies,77.824,CA-2017-157966,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10000799,Art,Col-Erase Pencils with Erasers,3.8912,13-3-2017,80.0128
Office Supplies,770.04,CA-2016-135965,9/25/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,East,OFF-ST-10002370,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",0,22-9-2016,807.2586
Office Supplies,770.048,CA-2014-125136,3/10/2014,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,South,OFF-PA-10001457,Paper,White GlueTop Scratch Pads,19.2512,28-9-2014,801.3312
Office Supplies,770.77,US-2017-123862,9/1/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-SU-10004884,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,0,1-7-2017,802.7019
Office Supplies,771.2,CA-2016-146766,4/11/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,West,OFF-AR-10002135,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,0,11-4-2016,827.112
Office Supplies,772.68,CA-2014-109680,9/10/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,Central,OFF-ST-10001932,Storage,Fellowes Staxonsteel Drawer Files,0,10-6-2014,826.7676
Office Supplies,774.5,CA-2014-164315,8/4/2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,OFF-AP-10003842,Appliances,Euro-Pro Shark Turbo Vacuum,0,4-2-2014,814.774
Office Supplies,774.5,CA-2015-125976,2/10/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001125,Paper,Xerox 1988,0,27-9-2015,844.205
Office Supplies,774.5,CA-2015-130974,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10003823,Paper,Xerox 197,0,27-11-2015,844.205
Office Supplies,774.5,CA-2016-105585,8/27/2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,West,OFF-PA-10003625,Paper,Xerox 1979,0,26-8-2016,844.205
Office Supplies,774.5,CA-2016-127138,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,West,OFF-AP-10003842,Appliances,Euro-Pro Shark Turbo Vacuum,0,3-12-2016,814.774
Office Supplies,774.5,CA-2017-149076,1/19/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,West,OFF-PA-10000483,Paper,Xerox 19,0,14-1-2017,844.205
Office Supplies,775.6,CA-2014-156594,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,West,OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",31.024,20-12-2014,826.014
Office Supplies,777.28,CA-2015-117828,12/26/2015,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,South,OFF-AP-10001563,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,0,23-12-2015,833.6328
Office Supplies,777.728,CA-2016-111283,4/3/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,East,OFF-AR-10001615,Art,Newell 34,22.2208,29-2-2016,786.0608
Office Supplies,78,CA-2014-138709,9/7/2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,South,OFF-BI-10000145,Binders,Zipper Ring Binder Pockets,0,7-4-2014,85.644
Office Supplies,78.138,CA-2014-123498,9/11/2014,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,Central,OFF-BI-10000632,Binders,Satellite Sectional Post Binders,20.8368,11-7-2014,33.8598
Office Supplies,78.138,US-2017-156356,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-BI-10000632,Binders,Satellite Sectional Post Binders,20.8368,16-4-2017,33.8598
Office Supplies,78.24,CA-2015-121552,3/27/2015,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,South,OFF-AR-10003217,Art,Newell 316,0,22-3-2015,83.7168
Office Supplies,78.3,CA-2017-113481,4/1/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,OFF-BI-10003694,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.962,1-2-2017,65.772
Office Supplies,78.4,CA-2016-169824,12/17/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-AR-10000462,Art,Sanford Pocket Accent Highlighters,0,12-12-2016,83.216
Office Supplies,78.408,CA-2014-115056,2/5/2014,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,East,OFF-AP-10003971,Appliances,Belkin 6 Outlet Metallic Surge Strip,5.2272,5-2-2014,80.3682
Office Supplies,78.48,CA-2014-103989,3/21/2014,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,OFF-ST-10000918,Storage,Crate-A-Files,5.232,19-3-2014,80.442
Office Supplies,78.48,CA-2017-150910,12/28/2017,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10000918,Storage,Crate-A-Files,5.232,22-12-2017,80.442
Office Supplies,78.5,CA-2015-153220,11/14/2015,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,West,OFF-PA-10003016,Paper,"Adams ""While You Were Out"" Message Pads",0,11-12-2015,85.565
Office Supplies,78.5,CA-2017-147844,6/5/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-PA-10003016,Paper,"Adams ""While You Were Out"" Message Pads",0,5-2-2017,85.565
Office Supplies,78.596,US-2017-108245,9/27/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,Central,OFF-BI-10000773,Binders,Insertable Tab Post Binder Dividers,8.9824,22-9-2017,60.0698
Office Supplies,78.66,CA-2015-127509,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,Central,OFF-EN-10000781,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0,11-9-2015,90.9834
Office Supplies,78.75,CA-2015-147788,4/6/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,West,OFF-LA-10003766,Labels,Self-Adhesive Removable Labels,0,31-5-2015,86.31
Office Supplies,78.75,US-2017-132675,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-LA-10003766,Labels,Self-Adhesive Removable Labels,0,24-9-2017,86.31
Office Supplies,78.8,CA-2015-132465,9/15/2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,East,OFF-ST-10003641,Storage,Space Solutions Industrial Galvanized Steel Shelving.,0,9-11-2015,80.376
Office Supplies,780.416,CA-2017-135069,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000026,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,39.0208,4-10-2017,802.3652
